71,49,122
140,49,122
142,79,122
189,82,85
106,87,109
111,120,170
100,103,109
82,94,96
70,63,106
103,70,109
95,67,103
4,72,157
6,95,101
4,72,142
24,143,124
140,64,191
128,119,112
140,64,183
56,71,138
59,64,167
72,79,117
128,72,155
107,79,114
105,56,166
7,79,101
47,91,100
21,95,127
6,87,122
83,87,140
95,108,124
123,155,115
86,129,119
109,95,145
62,116,174
71,95,127
81,75,126
155,83,131
78,90,134
74,102,132
76,54,97
64,79,102
141,63,102
84,128,111
86,112,82
86,100,103
111,75,93
119,52,159
128,77,117
26,106,179
19,58,126
18,32,191
109,60,127
101,80,143
100,139,126
100,100,127
86,76,97
88,52,141
88,75,96
159,85,101
103,80,243
101,92,136
6,66,114
3,98,110
40,119,119
4,76,170
79,96,131
85,139,135
107,147,137
111,143,136
91,63,109
60,64,159
91,58,106
89,66,97
160,95,106
68,107,101
0,135,139
25,88,122
23,104,165
99,89,127
84,128,171
70,136,191
71,123,106
51,75,134
58,56,178
59,78,135
72,111,111
95,50,140
93,49,80
157,51,120
157,78,119
80,159,127
110,74,112
94,76,111
95,85,111
99,86,111
48,127,127
107,20,183
58,40,129
37,46,131
35,83,130
72,155,141
33,83,106
106,124,128
131,95,106
159,99,103
71,98,103
138,75,105
40,139,111
79,60,133
78,83,97
120,107,107
78,82,97
0,175,157
7,79,76
5,79,76
16,163,135
83,56,183
131,95,108
87,93,107
95,95,109
95,83,107
88,86,118
109,78,96
104,99,119
112,75,114
128,175,139
35,79,127
0,84,217
23,67,119
84,67,118
127,133,119
82,144,159
109,96,207
109,84,142
110,70,114
166,73,116
119,72,114
96,127,125
96,103,113
52,48,205
55,71,110
55,48,166
48,123,127
87,80,151
67,80,171
63,83,111
62,84,111
36,95,140
42,95,143
11,57,96
35,88,140
13,83,118
24,68,165
113,80,155
88,127,131
157,98,127
66,127,132
85,67,114
48,153,123
58,64,189
56,84,119
60,67,110
48,99,116
32,111,115
54,88,197
63,99,131
56,95,130
57,116,135
69,125,128
38,92,205
41,117,110
41,76,111
16,125,116
95,79,111
80,84,101
95,71,80
42,67,92
20,127,135
18,119,127
41,64,176
123,78,127
98,141,131
98,143,131
52,143,125
92,54,121
64,80,167
113,45,117
136,67,127
116,88,114
43,65,159
39,87,135
37,64,164
56,95,137
55,85,142
79,93,125
59,32,159
67,50,121
68,103,121
71,87,119
87,87,140
107,87,95
54,99,93
32,181,107
47,98,102
32,159,89
46,99,80
46,80,127
71,74,159
90,146,136
71,64,173
115,87,127
77,84,126
75,67,108
79,69,127
4,64,175
31,71,132
7,83,130
86,82,80
95,86,80
85,120,121
89,152,324
117,112,127
155,75,102
96,127,115
112,70,152
155,92,127
114,58,118
43,84,119
53,61,111
40,99,155
79,99,125
102,95,128
105,88,122
103,86,128
77,95,88
103,89,80
63,59,106
84,32,151
183,63,110
64,118,110
135,83,144
78,78,106
120,115,114
79,75,110
86,77,130
80,99,116
111,75,125
32,123,127
95,75,125
58,72,122
64,123,111
101,64,143
155,83,104
102,91,97
23,72,127
39,95,98
22,116,185
40,123,142
26,120,175
26,71,126
35,90,223
48,95,131
69,72,132
53,75,114
80,74,136
127,83,117
78,74,120
100,127,128
121,74,112
123,76,107
123,103,84
85,106,88
87,105,104
81,68,147
64,103,115
85,73,111
81,88,138
29,95,142
9,84,177
24,120,127
11,79,122
141,81,122
141,82,123
156,64,183
80,119,112
128,79,114
102,87,110
107,88,111
101,86,101
128,127,107
4,104,105
7,127,108
6,87,118
0,121,125
95,119,125
72,97,127
75,95,118
66,95,118
63,95,106
95,118,136
63,75,140
67,85,132
71,77,115
71,114,112
31,159,119
11,110,108
13,112,110
79,149,110
81,149,132
85,150,96
101,71,117
112,69,112
97,63,102
94,62,112
115,65,123
117,65,97
100,95,103
137,56,133
143,74,154
137,63,106
142,101,96
63,102,116
79,105,117
52,81,112
69,63,115
63,62,132
111,92,115
33,86,130
71,172,199
34,86,112
57,77,152
113,74,123
136,99,126
128,79,125
84,53,173
62,48,155
40,95,115
82,74,110
80,101,159
82,64,159
81,64,174
9,89,131
121,89,128
0,141,134
90,95,112
94,97,156
95,95,135
98,81,123
44,141,189
117,82,104
66,66,106
139,68,107
135,68,106
255,79,111
44,107,127
93,116,212
47,87,122
46,111,124
95,116,127
147,119,129
104,87,125
63,96,126
55,64,158
101,79,116
92,75,114
195,91,123
90,74,127
124,64,147
127,71,127
152,79,126
127,80,101
101,87,105
64,179,109
95,96,167
55,98,137
68,147,127
54,98,122
0,127,127
5,64,167
4,48,116
9,63,94
152,36,153
155,56,97
155,63,102
91,87,100
118,95,106
99,90,115
89,75,144
107,81,117
78,74,126
143,87,133
23,91,127
0,128,235
7,87,131
5,182,139
108,219,137
82,182,85
82,160,113
100,56,119
98,79,100
143,60,143
131,69,101
120,73,151
127,44,183
59,95,108
63,97,127
61,94,144
87,101,124
36,155,145
39,133,138
39,132,140
75,53,117
92,61,128
96,63,103
85,80,143
95,86,103
87,83,110
120,127,118
143,79,111
104,83,175
100,75,176
59,75,136
99,79,103
111,79,103
111,100,102
83,97,102
74,94,56
115,103,105
22,82,114
33,127,123
37,91,116
128,64,143
134,68,135
159,71,136
46,75,134
72,83,127
32,96,151
25,115,108
98,71,110
116,97,119
102,72,110
4,56,166
7,80,160
4,78,140
0,115,127
121,119,118
123,140,148
123,100,191
75,71,100
115,75,144
77,71,122
109,74,110
132,83,113
109,48,176
62,70,130
63,70,128
64,103,137
63,70,128
71,120,128
71,100,160
71,100,126
71,82,106
79,87,107
89,88,129
21,70,93
22,71,93
24,128,107
23,71,93
139,82,140
185,87,108
141,64,151
47,108,126
51,128,173
87,110,148
80,128,135
78,70,160
97,90,175
79,71,119
7,72,140
11,50,175
4,70,112
4,98,125
163,143,116
164,187,112
138,156,95
98,77,68
72,123,95
127,79,121
167,53,119
159,95,126
124,49,122
31,53,124
7,103,122
25,104,151
31,109,99
34,197,159
87,173,96
36,211,117
61,54,110
68,75,119
59,53,122
95,57,124
76,83,122
76,80,171
96,93,125
58,64,161
36,119,127
59,66,120
93,64,145
113,118,125
93,109,94
115,111,80
106,82,94
97,56,151
159,87,113
48,127,113
159,68,171
70,82,124
110,112,135
111,46,126
119,50,144
87,49,124
83,106,127
52,90,84
61,90,104
85,72,101
68,95,91
83,71,64
82,48,155
9,77,85
4,74,110
44,109,119
130,76,110
175,100,118
137,98,135
79,99,135
45,71,133
93,75,111
46,64,135
110,72,110
129,74,112
181,93,123
9,66,88
8,108,135
15,95,127
0,108,175
71,103,104
71,96,151
73,103,146
63,105,127
87,71,117
76,64,191
59,66,114
77,74,100
95,79,103
56,115,105
132,83,110
114,71,106
119,50,149
66,71,106
119,114,112
111,115,113
82,115,113
65,48,176
71,72,126
67,70,146
53,70,127
0,111,129
7,119,170
111,66,114
133,107,96
118,101,115
94,98,93
93,102,108
117,95,72
94,80,119
96,111,120
111,51,115
152,103,123
0,67,135
0,145,183
7,103,130
74,102,126
103,150,127
96,221,138
50,191,127
64,67,124
67,50,138
73,52,169
96,57,124
78,80,187
81,92,122
9,90,80
111,109,103
0,127,101
15,128,115
76,95,110
119,113,104
79,109,115
67,110,115
76,133,117
63,64,175
94,64,159
143,67,119
95,63,118
169,71,126
98,80,127
123,64,152
99,67,122
72,67,121
117,95,123
90,115,114
66,120,157
88,83,113
67,74,104
96,119,118
101,79,111
0,191,125
60,63,96
125,63,112
127,108,114
124,128,127
95,115,121
16,159,126
62,96,143
64,75,97
68,75,97
87,63,116
69,56,151
4,57,128
11,62,111
4,95,138
25,80,231
81,95,138
64,143,143
111,109,121
75,105,118
88,75,121
92,75,145
70,66,84
182,82,155
132,71,93
130,96,159
56,71,128
54,80,135
101,91,112
87,88,111
64,169,121
83,104,185
83,107,100
59,107,140
58,72,126
74,127,149
72,79,127
54,74,96
63,79,115
47,75,114
69,127,121
46,80,109
91,68,80
147,63,102
128,142,114
80,151,115
135,99,111
105,88,127
155,75,104
11,70,120
83,79,119
15,105,114
51,145,295
71,103,119
99,121,104
75,117,119
111,120,117
83,54,114
141,61,117
58,25,159
87,58,96
59,82,114
76,107,118
51,83,118
50,144,179
55,104,96
90,80,159
93,112,114
95,92,157
66,96,143
70,111,128
68,80,110
84,87,128
101,83,91
88,96,94
95,83,91
42,78,126
64,162,141
16,91,130
16,91,160
170,53,132
112,131,135
98,163,133
77,156,130
66,83,127
26,112,171
101,74,110
164,123,115
101,63,109
40,111,127
71,66,123
80,127,127
66,95,115
48,139,117
75,71,114
50,111,122
76,64,159
48,87,167
59,54,118
64,55,114
53,56,111
24,158,134
50,121,102
34,116,120
35,116,101
34,96,127
74,96,147
68,137,84
69,68,96
82,87,114
127,71,112
103,67,111
83,63,124
8,62,120
40,127,127
9,99,106
80,127,88
103,100,84
96,121,111
112,155,122
72,143,123
97,76,118
96,125,127
82,50,168
120,99,126
83,75,130
24,102,139
31,78,131
22,104,169
31,89,160
128,64,159
128,87,97
135,64,127
131,85,100
113,80,143
110,63,88
120,67,113
104,63,110
105,64,143
103,83,120
48,96,152
59,99,119
59,98,136
59,80,163
57,99,120
59,64,175
68,82,127
101,77,127
53,88,114
127,99,119
74,104,121
175,94,105
74,95,101
38,122,111
39,95,114
87,127,119
67,89,175
80,119,105
59,83,101
81,87,105
95,87,80
103,90,183
59,59,101
55,84,109
57,58,115
32,63,132
79,46,146
102,41,112
105,66,229
106,134,128
57,136,112
69,141,116
51,88,157
98,103,101
84,84,122
83,50,104
75,55,124
30,49,122
48,107,127
31,71,122
179,73,132
139,74,111
122,127,114
141,81,116
99,81,92
94,58,114
115,59,114
155,61,112
148,95,126
110,96,159
24,159,127
5,102,121
51,105,123
77,99,127
98,125,135
74,67,160
67,66,106
68,64,128
56,95,113
64,112,114
92,119,94
75,91,106
75,90,147
79,113,102
64,140,129
75,104,139
67,107,126
67,128,173
69,88,167
67,71,138
100,95,167
63,71,174
62,71,154
37,71,122
39,73,122
62,97,131
34,49,114
183,48,143
140,51,115
151,94,107
175,103,111
84,127,111
101,82,110
91,82,110
89,80,133
107,87,113
59,79,147
85,64,213
22,74,145
40,99,138
99,94,135
64,163,143
89,75,110
55,75,110
55,75,132
63,56,151
34,111,105
56,120,175
79,75,101
78,86,144
11,90,123
16,93,112
0,127,138
63,123,130
67,125,108
66,123,111
71,100,111
101,147,114
77,95,110
74,74,72
145,75,93
145,76,93
207,87,116
30,56,147
48,48,143
33,59,139
8,179,143
32,223,147
16,154,187
31,112,155
65,79,110
63,79,110
127,105,111
80,83,104
66,80,165
69,37,114
68,72,143
195,99,117
155,90,120
156,120,147
75,87,80
77,87,96
123,93,128
96,71,137
70,80,207
79,65,127
71,63,124
31,95,129
5,91,101
0,124,128
5,87,101
141,64,127
88,183,139
133,80,191
86,52,144
89,32,151
90,55,110
111,84,111
92,79,119
89,76,128
93,80,118
7,104,118
0,167,135
5,102,162
66,103,126
71,105,99
99,111,99
80,123,99
44,127,111
66,95,128
49,127,113
65,72,106
64,155,141
63,88,133
66,75,120
73,77,124
69,72,147
67,127,127
71,111,132
71,111,128
74,96,143
105,66,101
129,75,122
151,71,103
32,95,105
49,60,112
46,58,104
71,63,126
117,91,122
120,96,175
119,91,152
58,90,118
103,95,119
63,93,119
78,66,114
127,68,153
78,66,94
154,79,119
7,96,126
0,131,179
7,95,108
4,103,126
86,159,133
127,106,148
102,128,153
67,114,125
66,79,64
89,64,147
105,72,115
142,104,146
124,79,117
4,64,171
15,90,115
5,87,96
11,64,159
78,144,148
127,147,115
87,146,116
83,79,114
80,111,121
127,86,117
94,82,109
119,71,100
94,66,101
162,126,135
109,103,130
115,136,143
151,107,90
72,127,132
93,88,131
91,92,119
71,46,118
83,50,120
70,45,120
75,47,104
5,99,106
0,173,141
0,127,94
144,103,88
171,108,91
143,80,179
60,135,143
107,68,181
59,66,100
63,80,150
79,75,122
72,105,150
87,78,107
0,111,111
15,87,88
5,82,114
55,68,143
112,131,119
159,107,108
119,104,140
63,81,104
64,133,130
63,82,127
133,74,127
74,119,131
85,64,161
47,75,124
23,83,122
40,88,145
2,111,123
78,156,96
52,211,93
81,179,97
143,162,106
109,92,99
106,75,128
135,96,107
75,63,96
79,56,193
56,109,143
90,48,191
109,75,118
91,71,120
69,64,143
67,87,100
71,88,139
81,107,104
118,61,102
111,36,159
123,63,124
20,63,124
55,91,176
7,82,134
26,80,167
102,111,130
104,159,135
108,135,139
63,74,108
36,123,111
115,73,108
78,70,101
159,79,105
64,95,105
23,75,80
7,104,122
8,129,152
24,113,126
70,141,127
86,127,128
64,147,132
37,136,175
32,91,135
63,75,131
127,75,132
94,67,120
94,64,213
101,69,123
131,72,136
128,115,121
85,104,275
90,71,90
91,102,130
93,104,128
74,103,123
84,79,125
88,60,192
73,58,139
51,91,128
63,98,141
48,109,145
148,146,112
132,82,128
135,64,175
65,83,118
71,54,119
